Score,Název,IČO,Město,Ulice,PSČ,Kraj,Email,Telefon,Web,Typ,Zásilkový,E-recept,Lékárník,Tier,eWay Status
65,Lékárna Svratka s.r.o.,29365627,Svratka,Ohradská 184,59202,Kraj Vysočina,info@lekarna-svratka.cz,566 662 380,,Lékárna,Ne,Ano,Mgr. Libuše Putnová,Tier 3,unknown
65,Lékárna Šlapanice,10697497,Šlapanice,Masarykovo náměstí 1665/8,66451,Jihomoravský kraj,lekarna@lekarnaslapanice.cz,602 791 083,https://lekarnaslapanice3.webnode.cz/,Lékárna s OOVL,Ne,Ne,Mgr. Eva Machová,Tier 3,unknown
65,Lékárna Štěpnice s.r.o.,25584367,Uherské Hradiště,Štěpnická 1156,68606,Jihomoravský kraj,lekarna.stepnice@tiscali.cz,572 564 365,,Lékárna,Ne,Ano,Mgr. Jiří Hrdina,Tier 3,unknown
65,Lékárna Švihov,75303027,Švihov,Školní 392,34012,Plzeňský kraj,lekarnasvihov@seznam.cz,376 393 362,,Lékárna,Ne,Ano,PharmDr. Dana Tomanová,Tier 3,unknown
65,Lékárna Tilia,17299608,Mariánské Lázně,Hlavní třída 133/56,35301,Karlovarský kraj,lekarnatiliaml@seznam.cz,792399098,,Lékárna,Ne,Ano,Mgr. Daniela Hermanová,Tier 3,unknown
65,Lékárna TILIA,49450077,Bučovice,Dvorská 912,68501,Jihomoravský kraj,odrazilova@tilia-bucovice.cz,517 383 215,,Lékárna,Ne,Ano,Mgr. Kateřina Palečková,Tier 3,unknown
65,Lékárna Tobolka,23618892,Kopidlno,Tomáše Svobody 141,50732,Královéhradecký kraj,lekarnatobolka@seznam.cz,606 909 117,,Lékárna,Ne,Ano,Mgr. Petra Tobolková,Tier 3,unknown
65,LÉKÁRNA TROUBSKO,64299112,Troubsko,Hraničky 94/1,66441,Jihomoravský kraj,lekarna.troubsko@seznam.cz,"547 228 397, 602 790 288",,Lékárna,Ne,Ano,PharmDr. Vladimír Vinklárek,Tier 3,unknown
65,Lékárna Tyršova,07870833,Kolín,Tyršova 976,28002,Středočeský kraj,lek_tyrsova@volny.cz,321 722 085,,Lékárna,Ne,Ano,Mgr. Martina Hudcová,Tier 3,unknown
65,Lékárna Tyršovo náměstí,29036151,Roztoky,Tyršovo nám. 2218,25263,Středočeský kraj,ekos2010@seznam.cz,220 514 506,,Lékárna,Ne,Ano,PharmDr. Evžen Kosař,Tier 3,unknown
65,Lékárna U anděla,28712595,Roudnice nad Labem,Špindlerova třída 806,41301,Ústecký kraj,lekarnaroudnice@seznam.cz,416 838 157,,Lékárna,Ne,Ano,PharmDr. Vladislav Jeřábek,Tier 3,unknown
65,Lékárna U Anděla,19384378,Loučovice,Loučovice 290,38279,Jihočeský kraj,loucovice@lipenskelekarny.cz,777 793 508,www.lipenskelekarny.cz,Lékárna s OOVL,Ne,Ne,PharmDr. Vladimíra Holubcová,Tier 3,unknown
65,"Lékárna ""U Anděla strážce""",25230816,Domažlice,U nemocnice 128,34401,Plzeňský kraj,andel@zlaty-jelen.cz,379 738 311,,Lékárna,Ne,Ano,PharmDr. Jiří Herink,Tier 3,unknown
65,Lékárna U anděla strážce,29091969,Kralovice,Masarykovo nám. 97,33141,Plzeňský kraj,lek.kralovice@centrum.cz,373 396 360,,Lékárna,Ne,Ano,PharmDr. Martin Kurak,Tier 3,unknown
65,Lékárna U Anděla strážce,28646801,Trutnov,Krakonošovo náměstí 71,54101,Pardubický kraj,benu.trutnov@seznam.cz,499 815 575,,Lékárna,Ne,Ano,Mgr. Barbora Stránská,Tier 3,unknown
65,Lékárna U Anděla Strážce,25289381,Choceň,T. G. Masaryka 623,56501,Pardubický kraj,chocen.tgmasaryka@benu.cz,705 837 328,,Lékárna,Ne,Ano,PharmDr. Romana Filipová,Tier 3,unknown
65,Lékárna U Anděla Strážce,02809176,Hodkovice nad Mohelkou,nám. T. G. Masaryka 213,46342,Liberecký kraj,lekarna.hodkovice@seznam.cz,485 145 068,,Lékárna,Ne,Ano,PharmDr. Jan Šámal,Tier 3,unknown
65,Lékárna U Bašty,74095242,Čáslav,Klimenta Čermáka 116/23,28601,Středočeský kraj,lekarnaubasty@seznam.cz,327 316 000,,Lékárna,Ne,Ano,PharmDr. Jaroslav Kopiště,Tier 3,unknown
65,Lékárna U Bílého anděla s.r.o.,26925257,Miroslav,Kostelní 1203/39,67172,Jihomoravský kraj,hbauerova@tiscali.cz,515 333 600,,Lékárna,Ne,Ano,Mgr. Hana Bauerová,Tier 3,unknown
65,Lékárna U Bílého hada,25257862,Nový Bydžov,Jana Maláta 1873,50401,Královéhradecký kraj,"lekarna.had@tiscali.cz, lekarnahad@seznam.cz",495 491 374,,Lékárna,Ne,Ano,PharmDr. Stanislav Malinský,Tier 3,unknown
65,Lékárna U Bílého jednorožce,28794796,Libochovice,Dr. Vacka 44,41117,Ústecký kraj,lekarna.libochovice@centrum.cz,416 591 293,,Lékárna,Ne,Ano,Mgr. Eva Burdová,Tier 3,unknown
65,Lékárna U Bílého medvěda,47541628,Kutná Hora,Kpt. Vosky 777,28401,Středočeský kraj,bilymedved19@gmail.com,327 514 969,,Lékárna,Ne,Ano,PharmDr. Jaroslav Caha,Tier 3,unknown
65,Lékárna U Bílého medvěda,66048192,Černošice,Riegrova 240,25228,Středočeský kraj,lekarna.ubm@seznam.cz,730 778 085,,Lékárna,Ne,Ano,PharmDr. Petr Vančák,Tier 3,unknown
65,Lékárna U Černého orla,10824383,Nové Město nad Metují,T. G. Masaryka 197,54901,Pardubický kraj,cernyorel.nmnm@lekia.cz,491 470 759,,Lékárna,Ne,Ano,Mgr. Zuzana Hemelíková,Tier 3,unknown
65,Lékárna U Černého orla,03373380,Svoboda nad Úpou,5. května 424,54224,Pardubický kraj,info@lekarnasvoboda.cz,725 466 482,,Lékárna,Ne,Ano,PharmDr. Iva Božková,Tier 3,unknown
65,Lékárna U Černého orla,23717475,Kouřim,Mírové náměstí 116,28161,Středočeský kraj,lekarnakourim@gmail.com,321 783 440,,Lékárna,Ne,Ano,PharmDr. Klára Nerudová,Tier 3,unknown
65,Lékárna U Červeného raka,86906119,Skuteč,Palackého náměstí 373,53973,Pardubický kraj,lekarna.skutec@tiscali.cz,"469 319 519, 469 350 235",,Lékárna,Ne,Ano,Mgr. Zuzana Kunhartová,Tier 3,unknown
65,Lékárna U České koruny,45813132,Nové Strašecí,Komenského náměstí 109,27101,Středočeský kraj,chytra@c-box.cz,313 572 137,,Lékárna,Ne,Ano,PharmDr. Jarmila Chytrá,Tier 3,unknown
65,Lékárna U Českého lva,75230542,Zbraslavice,362,28521,Středočeský kraj,lekarna.vojnarova@seznam.cz,327 591 208,,Lékárna,Ne,Ano,Mgr. Jindřiška Vojnarová,Tier 3,unknown
65,Lékárna U Haltufů,04858450,Nový Bydžov,Třída B. Smetany 1214,50401,Královéhradecký kraj,lekarna.nb@seznam.cz,495 492 544,,Lékárna,Ne,Ano,PharmDr. Petr Haltuf,Tier 3,unknown
65,Lékárna U Jordánu,46633936,Tábor,Šafaříkova 3185,39002,Jihočeský kraj,lekujordanu@seznam.cz,732 830 777,,Lékárna s OOVL,Ne,Ne,PharmDr. Jitka Borkovcová,Tier 2,unknown
65,Lékárna U Lásků v.o.s.,60914998,Lomnice nad Popelkou,Josefa Jana Fučíka 58,51251,Královéhradecký kraj,lekarnaulasku@seznam.cz,481 671 219,,Lékárna,Ne,Ano,Mgr. Filip Láska,Tier 3,unknown
65,Lékárna U Marka,25257862,Nový Bydžov,Marka Bydžovského 1123,50401,Královéhradecký kraj,lekarnamarek@seznam.cz,495 491 506,,Lékárna,Ne,Ano,Mgr. Eva Marková,Tier 3,unknown
65,Lékárna U Matky Boží,04211201,Mníšek pod Brdy,Komenského 886,25210,Středočeský kraj,lekarnamnisek@seznam.cz,318 592 258,,Lékárna,Ne,Ano,Mgr. Michaela Saglenová,Tier 3,unknown
65,Lékárna U Matky Boží Pomocné,23438401,Veselí nad Lužnicí,náměstí T. G. Masaryka 115,39181,Jihočeský kraj,lekarna-mazalovska@seznam.cz,381 582 143,lekarnamatkybozi.cz,Lékárna s OOVL,Ne,Ne,Mgr. Hana Mazalovská,Tier 3,unknown
65,Lékárna u Mikoláše Alše,05601479,Mirotice,Náměstí Mikoláše Alše 64,39801,Jihočeský kraj,miroticka.lekarna@gmail.com,382 229 121,,Lékárna,Ne,Ano,PharmDr. Veronika Maršíková Čapková,Tier 3,unknown
65,Lékárna U Palmy,28146549,Protivín,Masarykovo nám. 31,39811,Jihočeský kraj,tara@volny.cz,382 251 060,,Lékárna,Ne,Ano,Mgr. Diana Šefránková,Tier 3,unknown
65,Lékárna u polikliniky,27135781,Humpolec,Masarykova 389,39601,Jihočeský kraj,poliklvan@seznam.cz,565 532 042,,Lékárna,Ne,Ano,Mgr. Jana Vaňkátová,Tier 3,unknown
65,Lékárna U Polikliniky,02597519,Moravská Třebová,Svitavská 1556/27,57101,Kraj Vysočina,lekarnaupolikl@seznam.cz,461 311 663,,Lékárna,Ne,Ano,Mgr. Ondřej Trefil,Tier 3,unknown
65,Lékárna U Radnice,01743511,Kojetín,Masarykovo náměstí 18,75201,Olomoucký kraj,halkova.kojetin@seznam.cz,581 762 251,,Lékárna,Ne,Ano,Mgr. Jarmila Hrabalová,Tier 3,unknown
65,Lékárna U Rytíře,04613465,Krucemburk,Mikuláše Střely 420,58266,Kraj Vysočina,lek.kruc@seznam.cz,569 697 131,,Lékárna,Ne,Ano,PharmDr. Jaroslava Mokrá,Tier 3,unknown
65,"LÉKÁRNA U SALVÁTORA, Nové Město na Moravě, s.r.o.",48909050,Nové Město na Moravě,Drobného 1580,59231,Kraj Vysočina,u.salvatora@tiscali.cz,"566 618 551, 732 441 065",http://www.poliklinikanmnm.cz,Lékárna s OOVL,Ne,Ne,Mgr. Jana Nováková,Tier 3,unknown
65,Lékárna U Slunce,02361591,Aš,Hlavní 2855/77,35201,Karlovarský kraj,kytkovamaa@seznam.cz,354 671 397,,Lékárna,Ne,Ano,Mgr. Marcela Kytková,Tier 3,unknown
65,Lékárna U Spasitele,46790411,Vejprty,Pohraniční stráže 403/11,43191,Ústecký kraj,kilad@volny.cz,474 386 539,,Lékárna,Ne,Ano,PharmDr. Dalibor Chovanec,Tier 3,unknown
65,Lékárna U sv. Alžběty,25290291,Teplice nad Metují,Zámecká 20,54957,Pardubický kraj,posta@lekarnakuklik.cz,491 581 315,,Lékárna,Ne,Ano,RNDr. Jaroslava Šubíková,Tier 3,unknown
65,Lékárna U sv. Anny,28159667,Písek,Velké náměstí 6/14,39701,Jihočeský kraj,marekbarta@volny.cz,382 210 365,,Lékárna,Ne,Ano,PharmDr. Marek Bárta,Tier 3,unknown
65,Lékárna U sv. Barbory,27783375,Dolní Lutyně,K Výšině 13,73553,Moravskoslezský kraj,lsv.barbora@seznam.cz,739 218 985,,Lékárna,Ne,Ano,Mgr. Miroslava Konečná,Tier 3,unknown
65,Lékárna u sv. Jakuba s.r.o.,28750390,Česká Kamenice,Janáčkova 206,40721,Ústecký kraj,ujakuba@cmail.cz,412 582 638,,Lékárna,Ne,Ano,PharmDr. Martin Konečný,Tier 3,unknown
65,Lékárna U Zámku,26241927,Židlochovice,Nádražní 3,66701,Jihomoravský kraj,lekarnauzamku@poliklinika-zidlochovice.cz,544 212 111,,Lékárna,Ne,Ano,PharmDr. Ivana Daňková,Tier 3,unknown
65,Lékárna U Zámku,73610127,Opočno,Komenského 126,51773,Královéhradecký kraj,lekarna.uzamku@tiscali.cz,494 668 208,,Lékárna,Ne,Ano,Mgr. Věra Moravcová,Tier 3,unknown
65,Lékárna U zlatého hada,48670324,Kutná Hora,Masarykova 596,28401,Středočeský kraj,uzlatehohada.lek@seznam.cz,327 514 519,,Lékárna,Ne,Ano,PharmDr. Jitka Šimonová,Tier 3,unknown
65,Lékárna U zlatého hada,87742985,Ronov nad Doubravou,Lichnická 108,53842,Pardubický kraj,lekarna.ronov@seznam.cz,469 690 114,,Lékárna,Ne,Ano,PharmDr. Jana Krištofová,Tier 3,unknown
65,Lékárna U Zlatého hada,25030973,Lovosice,Školní 399/12,41002,Ústecký kraj,lekarna.uzlatehohada@seznam.cz,416 532 710,,Lékárna,Ne,Ano,"RNDr. Karel Knotek, Ph.D.",Tier 3,unknown
65,Lékárna U Zlatého hada,07836732,Ledeč nad Sázavou,Husovo náměstí 56,58401,Kraj Vysočina,lekarnauzlatehohada@atlas.cz,569 720 890,,Lékárna,Ne,Ano,Mgr. Marie Baranová,Tier 3,unknown
65,Lékárna U Zlatého hada Cvikov s.r.o.,09381465,Cvikov,Komenského 219,47154,Liberecký kraj,lekarna.cvikov@gmail.com,"487751167, 730778231",http://www.lekarna-cvikov.cz,Lékárna (L),Ne,Ne,Mgr. Štěpán Skopový,Tier 3,unknown
65,"Lékárna ""U ZLATÉHO JELENA""",25230816,Domažlice,náměstí Míru 123,34401,Plzeňský kraj,lekarna@zlaty-jelen.cz,379 792 118,,Lékárna,Ne,Ano,Mgr. Dana Rojíková,Tier 3,unknown
65,Lékárna U zlatého lva,01743511,Kojetín,6. května 1376,75201,Olomoucký kraj,kojetinlekarna@gmail.com,581 761 759,,Lékárna,Ne,Ano,PharmDr. Adéla Gál,Tier 3,unknown
65,Lékárna U Zlatého lva,48949388,Rakovník,Tyršova 737,26901,Středočeský kraj,levrakovnik@seznam.cz,313 512 648,,Lékárna,Ne,Ano,PharmDr. Šárka Hejdová,Tier 3,unknown
65,Lékárna U Zlatého lva Nový Bor s.r.o.,02020076,Nový Bor,Tř. T. G. Masaryka 42,47301,Liberecký kraj,kroubinkova@centrum.cz,487723087,,Lékárna,Ne,Ano,PharmDr. Kateřina Roubínková,Tier 3,unknown
65,Lékárna Ústavu leteckého zdravotnictví,61382981,Praha,Generála Píky 229/1,16000,Praha,lekarna@ulz.cz,973 212 472,,Apatykářský,Ne,Ano,Mgr. Petr Palouš,Tier 1,unknown
65,"Lékárna V a M, spol.s r.o.",47470402,Havlíčkův Brod,Nádražní 582,58001,Kraj Vysočina,vam.lekarna@hbnet.cz,569 422 291,,Lékárna,Ne,Ano,PharmDr. Miroslava Marečková,Tier 3,unknown
65,Lékárna V Aleji,01809938,Poděbrady,Jižní 1340,29001,Středočeský kraj,lekarna@valeji.cz,325 625 324,,Lékárna,Ne,Ano,Mgr. Lenka Havlíčková,Tier 3,unknown
65,Lékárna V Centru,27263011,Jablonec nad Nisou,Komenského 4847/15,46601,Liberecký kraj,petr.fratric@gmail.com,"483 710 491, 483 710 706",,Lékárna,Ne,Ano,PharmDr. Peter Fratrič,Tier 3,unknown
65,Lékárna v Jiříkově,28671384,Jiříkov,Svobodova 1015/18,40753,Ústecký kraj,l.vaclavek@volny.cz,412 338 366,,Lékárna,Ne,Ano,Mgr. Lubor Václavek,Tier 3,unknown
65,Lékárna v Rumunské,27404595,Praha,Rumunská 8/16,12000,Praha,investpharm1@volny.cz,222522942,,Lékárna,Ne,Ne,,Tier 1,unknown
65,Lékárna Velké náměstí,75205114,Kroměříž,Velké náměstí 106/49,76701,Olomoucký kraj,namesti@lekarnakm.cz,573 342 035,,Lékárna,Ne,Ano,Mgr. Eva Mozgová,Tier 3,unknown
65,Lékárna Viola,26005930,Světlá nad Sázavou,Lánecká 970,58291,Kraj Vysočina,optima.viola@seznam.cz,569 452 362,,Lékárna,Ne,Ano,PharmDr. Miloslava Vaněčková,Tier 3,unknown
65,Lékárna Viola,24302732,Benátky nad Jizerou,tř. Osvoboz. polit. vězňů 241/18,29471,Středočeský kraj,lekarnaviola@poluha.cz,326 362 770,,Lékárna,Ne,Ano,Mgr. Hana Hrubá,Tier 3,unknown
65,Lékárna Vranovice,28314972,Vranovice,Náměstíčko 53,69125,Jihomoravský kraj,lekarna.vranovice@seznam.cz,519 322 751,,Lékárna,Ne,Ano,Mgr. Iva Rapcová,Tier 3,unknown
65,Lékárna Zdraví,27798062,Mohelnice,Okružní 591/10,78985,Zlínský kraj,Lekarna.mohelnice@seznam.cz,583 430 085,,Lékárna,Ne,Ano,Mgr. Helena Kulinová,Tier 3,unknown
65,LÉKÁRNA ZDRAVÍ s.r.o.,27764974,Dobrá,230,73951,Moravskoslezský kraj,lekarnazdravi@lekarna-hit.cz,558 641 392,,Lékárna,Ne,Ano,Mgr. Radka Zitová,Tier 3,unknown
65,Lékárna Zelený slon,06712428,Habartov,Raisova 748,35709,Karlovarský kraj,lekarnaukostela@seznam.cz,771 159 820,,Lékárna,Ne,Ano,Mgr. Pavel Pospíšil,Tier 3,unknown
65,Lékárna Zubří,02137712,Zubří,Sídlištní 1749,75654,Olomoucký kraj,zubri@rubus.cz,571 658 398,www.rubus.cz,Lékárna s OOVL,Ne,Ne,PharmDr. Karel Husák,Tier 3,unknown
65,Lékárna Ždánice,61392499,Ždánice,Zámecká 454,69632,Jihomoravský kraj,lekarna.zdanice@iol.cz,518 633 282,,Lékárna,Ne,Ano,PharmDr. Stanislava Berková,Tier 3,unknown
65,Lékárna 050506,48651419,Jaroměř,Husova 931,55101,Pardubický kraj,vaclav.michalek@cbox.cz,491 812 480,,Lékárna,Ne,Ano,Mgr. Václav Michálek,Tier 3,unknown
65,Lékárna-Městská poliklinika,75045273,Týnec nad Sázavou,K Náklí 510,25741,Středočeský kraj,lekarna-tynec@cbox.cz,317 701 335,,Lékárna,Ne,Ano,PharmDr. Alice Nováková,Tier 3,unknown
65,Lubenecká lékárna,29117585,Lubenec,Karlovarská 146,43983,Ústecký kraj,lubenecka-lekarna@seznam.cz,415 211 899,,Lékárna,Ne,Ano,Mgr. Kateřina Procházková,Tier 3,unknown
65,Magistra NOVÁ LÉKÁRNA,24801011,Poděbrady,Havlíčkova 53/8,29001,Středočeský kraj,nova.lekarna@centrum.cz,325 615 694,,Lékárna,Ne,Ano,Mgr. Jaroslava Laluchová,Tier 3,unknown
65,MED Centrum spol. s r.o.,47977434,Lipník nad Bečvou,Osecká 309/20,75131,Olomoucký kraj,lekarna@mc.mitranet.cz,581 774 153,,Lékárna,Ne,Ano,PharmDr. Ľubomíra Šojdrová,Tier 3,unknown
65,Modrá lékárna Na příkopech,06432816,Ústí nad Orlicí,T. G. Masaryka 125,56201,Pardubický kraj,modralekarna@lekyhned.cz,465 422 804,,Lékárna,Ne,Ano,PharmDr. Kamila Krsičková,Tier 3,unknown
65,Multiscan Pharma s.r.o.,28426568,Pardubice,Kyjevská 44,53003,Pardubický kraj,"info@mspharma.cz, kancelar@mspharma.cz","466 016 499, 466 016 432",,Lékárna s odb. prac. (LO),Ne,Ne,PharmDr. Jan Cihlo,Tier 2,unknown
65,Na náměstí,46018417,Třebenice,Masarykova 75,41113,Ústecký kraj,lekarna.trebenice@seznam.cz,416 594 431,,Lékárna,Ne,Ano,PharmDr. Daniel Šturm,Tier 3,unknown
65,Na náměstí,66068096,Benátky nad Jizerou,Husovo náměstí 41/34,29471,Středočeský kraj,z.jelinkova@email.cz,326 316 795,,Lékárna,Ne,Ano,PharmDr. Zuzana Jelínková,Tier 3,unknown
65,Na Náměstí,27469425,Týniště nad Orlicí,Mírové nám. 233,51721,Královéhradecký kraj,leknanamesti@volny.cz,494 320 468,,Lékárna,Ne,Ano,Mgr. Eva Dvořáková,Tier 3,unknown
65,Na Struze,64201279,Trutnov,Komenského 821,54101,Pardubický kraj,nastruze@volny.cz,499 819 160,,Lékárna,Ne,Ano,RNDr. Dušan Pochop,Tier 3,unknown
65,Na středisku,26850281,Bohuňovice,Za pilou 199,78314,Zlínský kraj,lex.bohunovice@seznam.cz,585 389 005,,Lékárna,Ne,Ano,Mgr. Iva Jeníková,Tier 3,unknown
65,NOVÁ LÉKÁRNA,24209201,Konice,Masarykovo nám. 65,79852,Zlínský kraj,lekarnakonice@quick.cz,582 397 493,,Lékárna,Ne,Ano,Mgr. Iveta Václavová,Tier 3,unknown
65,OOVL - LÉKÁRNA ZAMZAM,27211223,Praha,Nebušická 324,16400,Praha,lekarna.nebusice@gmail.com,220 951 386,,OOVL,Ne,Ano,Mgr. Marcela Povolná,Tier 1,unknown
65,PHARMAX,25150111,Pelhřimov,Pražská 1192,39301,Jihočeský kraj,pharmaxcz@gmail.com,565 324 589,,Lékárna,Ne,Ano,PharmDr. Roman Březina,Tier 3,unknown
65,"POLIMEDCENTRUM ZLATÝ LEV s.r.o., Lékárna U zlatého lva",26892618,Kroměříž,Tovačovského 437/20,76701,Olomoucký kraj,lekarna.ulva@gmail.com,573 339 531,,Lékárna,Ne,Ano,Mgr. Karel Polách,Tier 3,unknown
65,Primula,18246877,Třemošná,Plzeňská 200,33011,Plzeňský kraj,lek.tremosna@seznam.cz,"377 953 431, 377 954 127",,Lékárna,Ne,Ano,Mgr. Alena Petrlíková,Tier 3,unknown
65,Rudná,46355511,Rudná,Masarykova 125/59,25219,Středočeský kraj,rudna.masarykova@lekarnalemon.cz,702101466,,Lékárna,Ne,Ano,abs. f f. Mária Fišarová,Tier 3,unknown
65,Rychnov,64668771,Rychnov u Jablonce nad Nisou,nám. Míru 720,46802,Liberecký kraj,sencak@centrum.cz,778 068 958,,Lékárna,Ne,Ano,Mgr. Igor Senčak,Tier 3,unknown
65,Rýchorská lékárna,03458474,Žacléř,J. A. Komenského 68,54201,Pardubický kraj,rychorska.lekarna@volny.cz,499 876 139,,Lékárna,Ne,Ano,PharmDr. Petr Kornia,Tier 3,unknown
65,Salvia,49086766,Bílina,Seifertova 3/5,41801,Ústecký kraj,lekarna.salvia@volny.cz,417 823 077,,Lékárna,Ne,Ano,Mgr. Anna Spáčilová,Tier 3,unknown
65,SANTÉ,48150274,Čáslav,Husova 128/2,28601,Středočeský kraj,lekarnasante@gmail.com,327 311 011,,Lékárna,Ne,Ano,PharmDr. Marta Janečková,Tier 3,unknown
65,Smiřická lékárna,45538476,Smiřice,Palackého 48,50303,Královéhradecký kraj,info@smirickalekarna.cz,495 422 662,,Lékárna,Ne,Ano,Mgr. Kateřina Vaňková,Tier 3,unknown
65,Stanclova lékárna s.r.o.,47908467,Uherské Hradiště,Masarykovo náměstí 148,68601,Jihomoravský kraj,stanclova.lekarna@centrum.cz,572 551 400,,Lékárna,Ne,Ano,Mgr. Martina Valášková,Tier 3,unknown
65,TILIA APOTHEKA s.r.o.,27712443,Uherské Hradiště,Větrná 1467,68605,Jihomoravský kraj,tilia.apo@centrum.cz,572 577 049,,Lékárna,Ne,Ano,Mgr. Jana Šimoníková,Tier 3,unknown
65,U Aesculapa,25296256,Tanvald,Krkonošská 227,46841,Liberecký kraj,lekarna@scare.cz,483 395 955,,Lékárna,Ne,Ano,Mgr. Pavla Lajdarová,Tier 3,unknown
65,U Anděla,25045890,Jablonec nad Nisou,Komenského 595/11,46601,Liberecký kraj,hex.jbc@volny.cz,483 317 872,,Lékárna,Ne,Ano,Mgr. Ivan Chytra,Tier 3,unknown
65,U Apolináře,48150274,Třemošnice,Budovatelů 420,53843,Pardubický kraj,lekarna.uapolinare@gmail.com,469 661 484,,Lékárna,Ne,Ano,PharmDr. Lenka Zahradníková,Tier 3,unknown
65,U Bílého lva,49332406,Nechanice,Palackého 61,50315,Královéhradecký kraj,u.bileho.lva@email.cz,495 441 029,,Lékárna,Ne,Ano,Mgr. Marie Petříková,Tier 3,unknown
65,U Bílého orla,26009757,Slatiňany,T. G. Masaryka 138,53821,Pardubický kraj,slatinany@ipcnet.cz,605459001,,Lékárna,Ne,Ano,Mgr. Drahomíra Eibinová,Tier 3,unknown
65,U Černého orla,28733401,Kadaň,Mírové náměstí 182,43201,Ústecký kraj,lek.ucernehoorla@seznam.cz,474 344 465,,Lékárna,Ne,Ano,PharmDr. Dagmar Kubincová,Tier 3,unknown
65,U Jednorožce,47541628,Kutná Hora,Rejskova 62/9,28401,Středočeský kraj,jednorozec@iol.cz,327 514 968,,Lékárna,Ne,Ano,Mgr. Jarmila Marková,Tier 3,unknown
65,U Jindřicha,25499432,Česká Lípa,Jindřicha z Lipé 117/16,47001,Liberecký kraj,selivasro@gmail.com,487826332,,Lékárna,Ne,Ano,Mgr. Libor Seifer,Tier 3,unknown
65,U Karla,45584974,Havlíčkův Brod,Kozí 206,58001,Kraj Vysočina,weber@hbnet.cz,569 420 206,,Lékárna,Ne,Ano,PharmDr. Jaromír Weber,Tier 3,unknown
65,U Lípy,65024583,Vyšší Brod,Míru 223,38273,Jihočeský kraj,alice.vo@seznam.cz,380 746 900,,Lékárna,Ne,Ano,Mgr. Alice Vodrážková,Tier 3,unknown
65,U Matky Boží,26373131,Staňkov,Nádražní 15,34561,Plzeňský kraj,lekarna.umatkybozi@centrum.cz,379 482 744,,Lékárna,Ne,Ano,PharmDr. Marcela Pinkrová,Tier 3,unknown
65,U Nádraží,62703447,Chlumec nad Cidlinou,Nádražní 783,50351,Královéhradecký kraj,loudoval@volny.cz,495 487 220,,Lékárna,Ne,Ano,PharmDr. Lenka Loudová,Tier 3,unknown
65,U Nádraží,47540443,Kralupy nad Vltavou,Žižkova 81,27801,Středočeský kraj,lekkralupy@seznam.cz,315 725 197,,Lékárna,Ne,Ano,Mgr. Václav Gabriel,Tier 3,unknown
65,U Stříbrného orla,45920818,Náchod,Masarykovo náměstí 45,54701,Pardubický kraj,stribrnyorel@seznam.cz,491 426 295,,Lékárna,Ne,Ano,Mgr. Šárka Drašnarová,Tier 3,unknown
65,U Sv. Václava,26011441,Hrochův Týnec,Nádražní 16,53862,Pardubický kraj,hrochuvtynec@lekarnachrudim.cz,469 692 701,,Lékárna,Ne,Ano,Mgr. Jiří Zimák,Tier 3,unknown
65,U Větrného kohouta,48379271,Zbiroh,Masarykovo náměstí 275,33808,Plzeňský kraj,lekarna-zbiroh@email.cz,371 794 228,,Lékárna,Ne,Ano,Mgr. Petr Fiala,Tier 3,unknown
65,U Zlaté koruny,70570744,Budyně nad Ohří,Okružní 366,41118,Ústecký kraj,kodlova.lekarna@seznam.cz,728 163 399,,Lékárna,Ne,Ano,PharmDr. Ivana Kodlová,Tier 3,unknown
65,U Zlatého jelena,69361509,Vlašim,Žižkovo nám. 133,25801,Středočeský kraj,lekarna.satrova@tiscali.cz,317 842 256,,Lékárna,Ne,Ano,Mgr. Jana Sátrová,Tier 3,unknown
65,U Zlatého jelena,25476602,Jirkov,nám. Dr. E. Beneše 108,43111,Ústecký kraj,ixora@email.cz,474 659 937,,Lékárna,Ne,Ano,Mgr. Jiřina Stahlová,Tier 3,unknown
65,U Zlatého lva,61882585,Týnec nad Labem,Masarykovo náměstí 74,28126,Středočeský kraj,lektynec@volny.cz,321 781 229,,Lékárna,Ne,Ano,Mgr. Zuzana Hájková,Tier 3,unknown
65,V Lékařském domě,47732296,Horní Bříza,Třída 1. máje 633,33012,Plzeňský kraj,lekarna.hb@volny.cz,377 955 071,,Lékárna,Ne,Ano,PharmDr. Vilém Maršálek,Tier 3,unknown
65,Valdštejnská lékárna,25408500,Frýdlant,Hrnčířské nám. 390,46401,Liberecký kraj,info@lekarna-frydlant.cz,"482 312 195, 777 303 776",,Lékárna,Ne,Ano,Mgr. Lucie Dušánková,Tier 3,unknown
65,Za Potokem,28733401,Klášterec nad Ohří,Královéhradecká 418,43151,Ústecký kraj,zapotokem@avies.cz,474 376 943,,Lékárna,Ne,Ano,PharmDr. Ivana Tomanová,Tier 3,unknown
65,Zelená lékárna,16785134,Chotěboř,Krále Jana 304,58301,Kraj Vysočina,zelena.lekarna@chot.cz,569 623 016,,Lékárna,Ne,Ano,RNDr. Dagmar Bílková,Tier 3,unknown
65,Zelená lékárna,12327352,Písek,Žižkova třída 403/48,39701,Jihočeský kraj,ilonabouzova@seznam.cz,382 213 995,,Lékárna,Ne,Ano,Mgr. Ilona Bouzová,Tier 3,unknown
